image,class,confidence_percent,bbox_width,bbox_height,bbox_area,aspect_ratio,damage_shape,center_x,center_y,severity_score,severity_label
ContainerDamage_2853.jpg,DENT,26.83,439.89,295.49,129980.43,1.489,wide,402.94,488.51,34873.13,High
ContainerDamage_287.jpg,DENT,45.24,115.14,138.81,15982.77,0.83,tall,248.07,526.53,7230.86,Low
ContainerDamage_2872.jpg,DENT,54.36,204.62,92.95,19020.49,2.201,wide,494.77,301.15,10339.37,Low
ContainerDamage_2885.jpg,DENT,29.68,244.44,403.84,98713.98,0.605,tall,340.34,278.17,29296.17,High
ContainerDamage_2906.jpg,DENT,59.07,110.55,105.93,11710.94,1.044,wide,374.77,581,6917.26,Low
ContainerDamage_2914.jpg,DENT,55.77,62.88,122.03,7673,0.515,tall,31.44,455.25,4279.43,Low
ContainerDamage_293.jpg,DENT,54.83,315.32,305.56,96351.03,1.032,wide,309.54,274.99,52825.16,High
ContainerDamage_2935.jpg,DENT,27.13,150.66,118.04,17784,1.276,wide,312.55,408.48,4825.66,Low
ContainerDamage_2940.jpg,DENT,55.7,122.21,208.81,25518.35,0.585,tall,578.9,199.51,14213.53,High
ContainerDamage_2940.jpg,DENT,35.47,116.06,308.62,35818.93,0.376,tall,332.36,185.96,12704.84,High
ContainerDamage_2953.jpg,DENT,64.26,632.78,495.53,313562.97,1.277,wide,318.67,270.39,201488.09,High
ContainerDamage_2953.jpg,DENT,29.08,430.44,500.54,215452.98,0.86,tall,217.67,271.63,62650.82,High
ContainerDamage_2953.jpg,DENT,25.73,229.53,206.45,47388.17,1.112,wide,516.34,277.12,12195.26,High
ContainerDamage_2956.jpg,DENT,48.54,410.2,416.71,170931.12,0.984,tall,205.1,413.68,82970.19,High
ContainerDamage_2956.jpg,DENT,32.98,623.55,297.63,185590.6,2.095,wide,325.86,350.37,61216.8,High
ContainerDamage_2956.jpg,DENT,28.93,622.01,411.54,255982.3,1.511,wide,311.51,402.02,74063.29,High
ContainerDamage_2956.jpg,DENT,27.98,291.37,434.54,126611.24,0.671,tall,145.69,417.74,35432.06,High
ContainerDamage_2968.jpg,DENT,44.22,154.61,58.77,9086.81,2.631,wide,381.18,193.77,4017.94,Low
ContainerDamage_2968.jpg,DENT,35.02,254.72,90.7,23102.92,2.808,wide,430.86,293.15,8091.49,High
ContainerDamage_2968.jpg,DENT,32.76,172.23,111.28,19165.37,1.548,wide,187.48,456.65,6278.95,Low
ContainerDamage_2971.jpg,DENT,49.84,263.42,63.92,16838.3,4.121,wide,215.06,257.78,8392,Low
ContainerDamage_2971.jpg,DENT,31.68,139.42,55.26,7704.01,2.523,wide,278.61,170.44,2440.53,Low
ContainerDamage_2971.jpg,DENT,26.96,140.64,98.34,13831.18,1.43,wide,423.04,466.02,3729.54,Low
ContainerDamage_3025.jpg,DENT,41.32,83.27,130.58,10873.43,0.638,tall,341.03,275.16,4492.72,Low
ContainerDamage_304.jpg,DENT,46.59,167.57,203.9,34168.94,0.822,tall,146.92,239.13,15919.82,High
ContainerDamage_306.jpg,DENT,30.95,173.06,180.26,31195.14,0.96,tall,460.57,220.18,9653.85,High
ContainerDamage_3092.jpg,DENT,36.42,127.47,82.51,10516.64,1.545,wide,257.9,297.59,3829.98,Low
ContainerDamage_320.jpg,DENT,52.11,308.07,121.06,37295.04,2.545,wide,358.73,137.74,19434.77,High
ContainerDamage_320.jpg,DENT,30.97,346.48,155.8,53981.35,2.224,wide,373.7,142.25,16717.23,High
ContainerDamage_3259.jpg,DENT,47.14,635.39,538.59,342216.61,1.18,wide,322.07,270.74,161337.51,High
ContainerDamage_3259.jpg,DENT,35.86,365.73,290.34,106185.63,1.26,wide,457.13,207.59,38073.65,High
ContainerDamage_3259.jpg,DENT,30.11,540.66,413.87,223764.91,1.306,wide,369.67,213.59,67366.9,High
ContainerDamage_3259.jpg,DENT,27.45,74.6,129.05,9627.36,0.578,tall,602.7,232.71,2642.94,Low
ContainerDamage_3267.jpg,DENT,43.42,315.26,433.42,136639.25,0.727,tall,337.82,288,59325.39,High
ContainerDamage_3272.jpg,DENT,46.21,208.36,187.85,39141.12,1.109,wide,394.97,190.72,18086.17,High
ContainerDamage_3272.jpg,DENT,37.45,421.65,454.9,191808.37,0.927,tall,326.62,305.93,71831.12,High
ContainerDamage_3272.jpg,DENT,27.24,244.64,167.25,40915.77,1.463,wide,146.57,461.14,11146.07,High
ContainerDamage_3276.jpg,DAMAGE - DEFRAME,77.26,352.14,192.53,67797.81,1.829,wide,251.08,128.24,52381.88,High
ContainerDamage_3276.jpg,DAMAGE - DEFRAME,39.17,352.1,289.14,101804.29,1.218,wide,250.34,154.22,39877.33,High
ContainerDamage_3276.jpg,DAMAGE - RUST,31.57,153.12,110.05,16850.96,1.391,wide,330.01,426.54,5320.33,Low
ContainerDamage_3276.jpg,DAMAGE - DEFRAME,25.44,113.74,112.99,12851.45,1.007,wide,141.32,138.7,3268.82,Low
ContainerDamage_3283.jpg,DENT,31.6,375.74,424.01,159316.55,0.886,tall,307.49,280.17,50341.34,High
ContainerDamage_3283.jpg,DENT,27.94,355.35,174.93,62162.1,2.031,wide,318.3,212.34,17368.02,High
ContainerDamage_3283.jpg,DENT,27.16,356.41,139.2,49612.45,2.56,wide,345.52,213.74,13475.2,High
ContainerDamage_3287.jpg,DENT,83.51,226.58,365.67,82851.44,0.62,tall,144.04,260.68,69190.04,High
ContainerDamage_3311.jpg,DENT,66.5,556.77,548.95,305635.37,1.014,wide,278.38,275.32,203233.26,High
ContainerDamage_3311.jpg,DENT,48.45,130.59,137.42,17946.3,0.95,tall,493.89,131.2,8694.8,Low
ContainerDamage_3311.jpg,DENT,45.82,341.89,256.15,87574.94,1.335,wide,201.24,128.67,40129.45,High
ContainerDamage_3311.jpg,DENT,34.38,283.91,238.73,67779.24,1.189,wide,340.62,387.43,23305.66,High
ContainerDamage_3311.jpg,DENT,27.18,143.77,181.79,26136.66,0.791,tall,495.06,115.91,7103.7,High
ContainerDamage_3313.jpg,DENT,72.23,545.8,564.79,308262.41,0.966,tall,299.25,347.06,222654.1,High
ContainerDamage_3313.jpg,DENT,32.01,254.08,171.06,43464.28,1.485,wide,166.3,451.96,13912.9,High
ContainerDamage_3314.jpg,DENT,55.26,127.66,151.11,19290.5,0.845,tall,185.45,152.66,10659.49,Low
ContainerDamage_3314.jpg,DENT,52.82,530.04,555.07,294210.05,0.955,tall,371.43,277.89,155404.86,High
ContainerDamage_3314.jpg,DENT,41.23,307.15,250.28,76872.51,1.227,wide,485.98,127.7,31697.3,High
ContainerDamage_3315.jpg,DENT,57.88,185.52,242.01,44897.52,0.767,tall,182.13,517.33,25986.3,High
ContainerDamage_3315.jpg,DENT,54.51,248.65,353.17,87816.91,0.704,tall,441.93,333.28,47872.51,High
ContainerDamage_3315.jpg,DENT,41,224.73,245.46,55163.06,0.916,tall,441.13,296.52,22614.43,High
ContainerDamage_3319.jpg,DENT,56.89,304.74,264.42,80579.56,1.152,wide,485.98,507.71,45845.73,High
ContainerDamage_3319.jpg,DENT,49.38,610.71,604.26,369030.99,1.011,wide,334.64,337.87,182221.34,High
ContainerDamage_3319.jpg,DENT,48.34,335.17,220.74,73986.1,1.518,wide,343.76,190.37,35765.03,High
ContainerDamage_3319.jpg,DENT,46.35,159.61,200.77,32045.41,0.795,tall,138.1,490.13,14851.96,High
