image,class,confidence_percent,bbox_width,bbox_height,bbox_area,aspect_ratio,damage_shape,center_x,center_y,severity_score,severity_label
ContainerDamage_2853.jpg,DENT,26.83,439.89,295.49,129980.43,1.489,wide,402.94,488.51,34873.13,High
ContainerDamage_287.jpg,DENT,45.24,115.14,138.81,15982.77,0.83,tall,248.07,526.53,7230.86,Low
ContainerDamage_2872.jpg,DENT,54.36,204.62,92.95,19020.49,2.201,wide,494.77,301.15,10339.37,Low
ContainerDamage_2885.jpg,DENT,29.68,244.44,403.84,98713.98,0.605,tall,340.34,278.17,29296.17,High
ContainerDamage_2906.jpg,DENT,59.07,110.55,105.93,11710.94,1.044,wide,374.77,581.0,6917.26,Low
ContainerDamage_2914.jpg,DENT,55.77,62.88,122.03,7673.0,0.515,tall,31.44,455.25,4279.43,Low
ContainerDamage_293.jpg,DENT,54.83,315.32,305.56,96351.03,1.032,wide,309.54,274.99,52825.16,High
ContainerDamage_2935.jpg,DENT,27.13,150.66,118.04,17784.0,1.276,wide,312.55,408.48,4825.66,Low
ContainerDamage_2940.jpg,DENT,55.7,122.21,208.81,25518.35,0.585,tall,578.9,199.51,14213.53,High
ContainerDamage_2940.jpg,DENT,35.47,116.06,308.62,35818.93,0.376,tall,332.36,185.96,12704.84,High
ContainerDamage_2953.jpg,DENT,64.26,632.78,495.53,313562.97,1.277,wide,318.67,270.39,201488.09,High
ContainerDamage_2953.jpg,DENT,29.08,430.44,500.54,215452.98,0.86,tall,217.67,271.63,62650.82,High
ContainerDamage_2953.jpg,DENT,25.73,229.53,206.45,47388.17,1.112,wide,516.34,277.12,12195.26,High
ContainerDamage_2956.jpg,DENT,48.54,410.2,416.71,170931.12,0.984,tall,205.1,413.68,82970.19,High
ContainerDamage_2956.jpg,DENT,32.98,623.55,297.63,185590.6,2.095,wide,325.86,350.37,61216.8,High
ContainerDamage_2956.jpg,DENT,28.93,622.01,411.54,255982.3,1.511,wide,311.51,402.02,74063.29,High
ContainerDamage_2956.jpg,DENT,27.98,291.37,434.54,126611.24,0.671,tall,145.69,417.74,35432.06,High
ContainerDamage_2968.jpg,DENT,44.22,154.61,58.77,9086.81,2.631,wide,381.18,193.77,4017.94,Low
ContainerDamage_2968.jpg,DENT,35.02,254.72,90.7,23102.92,2.808,wide,430.86,293.15,8091.49,High
ContainerDamage_2968.jpg,DENT,32.76,172.23,111.28,19165.37,1.548,wide,187.48,456.65,6278.95,Low
ContainerDamage_2971.jpg,DENT,49.84,263.42,63.92,16838.3,4.121,wide,215.06,257.78,8392.0,Low
ContainerDamage_2971.jpg,DENT,31.68,139.42,55.26,7704.01,2.523,wide,278.61,170.44,2440.53,Low
ContainerDamage_2971.jpg,DENT,26.96,140.64,98.34,13831.18,1.43,wide,423.04,466.02,3729.54,Low
ContainerDamage_3025.jpg,DENT,41.32,83.27,130.58,10873.43,0.638,tall,341.03,275.16,4492.72,Low
ContainerDamage_304.jpg,DENT,46.59,167.57,203.9,34168.94,0.822,tall,146.92,239.13,15919.82,High
ContainerDamage_306.jpg,DENT,30.95,173.06,180.26,31195.14,0.96,tall,460.57,220.18,9653.85,High
ContainerDamage_3092.jpg,DENT,36.42,127.47,82.51,10516.64,1.545,wide,257.9,297.59,3829.98,Low
ContainerDamage_320.jpg,DENT,52.11,308.07,121.06,37295.04,2.545,wide,358.73,137.74,19434.77,High
ContainerDamage_320.jpg,DENT,30.97,346.48,155.8,53981.35,2.224,wide,373.7,142.25,16717.23,High
ContainerDamage_3259.jpg,DENT,47.14,635.39,538.59,342216.61,1.18,wide,322.07,270.74,161337.51,High
ContainerDamage_3259.jpg,DENT,35.86,365.73,290.34,106185.63,1.26,wide,457.13,207.59,38073.65,High
ContainerDamage_3259.jpg,DENT,30.11,540.66,413.87,223764.91,1.306,wide,369.67,213.59,67366.9,High
ContainerDamage_3259.jpg,DENT,27.45,74.6,129.05,9627.36,0.578,tall,602.7,232.71,2642.94,Low
ContainerDamage_3267.jpg,DENT,43.42,315.26,433.42,136639.25,0.727,tall,337.82,288.0,59325.39,High
ContainerDamage_3272.jpg,DENT,46.21,208.36,187.85,39141.12,1.109,wide,394.97,190.72,18086.17,High
ContainerDamage_3272.jpg,DENT,37.45,421.65,454.9,191808.37,0.927,tall,326.62,305.93,71831.12,High
ContainerDamage_3272.jpg,DENT,27.24,244.64,167.25,40915.77,1.463,wide,146.57,461.14,11146.07,High
ContainerDamage_3276.jpg,DAMAGE - DEFRAME,77.26,352.14,192.53,67797.81,1.829,wide,251.08,128.24,52381.88,High
ContainerDamage_3276.jpg,DAMAGE - DEFRAME,39.17,352.1,289.14,101804.29,1.218,wide,250.34,154.22,39877.33,High
ContainerDamage_3276.jpg,DAMAGE - RUST,31.57,153.12,110.05,16850.96,1.391,wide,330.01,426.54,5320.33,Low
ContainerDamage_3276.jpg,DAMAGE - DEFRAME,25.44,113.74,112.99,12851.45,1.007,wide,141.32,138.7,3268.82,Low
ContainerDamage_3283.jpg,DENT,31.6,375.74,424.01,159316.55,0.886,tall,307.49,280.17,50341.34,High
ContainerDamage_3283.jpg,DENT,27.94,355.35,174.93,62162.1,2.031,wide,318.3,212.34,17368.02,High
ContainerDamage_3283.jpg,DENT,27.16,356.41,139.2,49612.45,2.56,wide,345.52,213.74,13475.2,High
ContainerDamage_3287.jpg,DENT,83.51,226.58,365.67,82851.44,0.62,tall,144.04,260.68,69190.04,High
ContainerDamage_3311.jpg,DENT,66.5,556.77,548.95,305635.37,1.014,wide,278.38,275.32,203233.26,High
ContainerDamage_3311.jpg,DENT,48.45,130.59,137.42,17946.3,0.95,tall,493.89,131.2,8694.8,Low
ContainerDamage_3311.jpg,DENT,45.82,341.89,256.15,87574.94,1.335,wide,201.24,128.67,40129.45,High
ContainerDamage_3311.jpg,DENT,34.38,283.91,238.73,67779.24,1.189,wide,340.62,387.43,23305.66,High
ContainerDamage_3311.jpg,DENT,27.18,143.77,181.79,26136.66,0.791,tall,495.06,115.91,7103.7,High
ContainerDamage_3313.jpg,DENT,72.23,545.8,564.79,308262.41,0.966,tall,299.25,347.06,222654.1,High
ContainerDamage_3313.jpg,DENT,32.01,254.08,171.06,43464.28,1.485,wide,166.3,451.96,13912.9,High
ContainerDamage_3314.jpg,DENT,55.26,127.66,151.11,19290.5,0.845,tall,185.45,152.66,10659.49,Low
ContainerDamage_3314.jpg,DENT,52.82,530.04,555.07,294210.05,0.955,tall,371.43,277.89,155404.86,High
ContainerDamage_3314.jpg,DENT,41.23,307.15,250.28,76872.51,1.227,wide,485.98,127.7,31697.3,High
ContainerDamage_3315.jpg,DENT,57.88,185.52,242.01,44897.52,0.767,tall,182.13,517.33,25986.3,High
ContainerDamage_3315.jpg,DENT,54.51,248.65,353.17,87816.91,0.704,tall,441.93,333.28,47872.51,High
ContainerDamage_3315.jpg,DENT,41.0,224.73,245.46,55163.06,0.916,tall,441.13,296.52,22614.43,High
ContainerDamage_3319.jpg,DENT,56.89,304.74,264.42,80579.56,1.152,wide,485.98,507.71,45845.73,High
ContainerDamage_3319.jpg,DENT,49.38,610.71,604.26,369030.99,1.011,wide,334.64,337.87,182221.34,High
ContainerDamage_3319.jpg,DENT,48.34,335.17,220.74,73986.1,1.518,wide,343.76,190.37,35765.03,High
ContainerDamage_3319.jpg,DENT,46.35,159.61,200.77,32045.41,0.795,tall,138.1,490.13,14851.96,High
ContainerDamage_3319.jpg,DENT,25.31,236.28,162.47,38388.43,1.454,wide,521.86,467.06,9716.9,High
ContainerDamage_3332.jpg,DENT,59.52,152.1,208.89,31771.55,0.728,tall,215.01,399.52,18909.92,High
ContainerDamage_3332.jpg,DENT,52.81,89.86,139.75,12558.83,0.643,tall,45.02,385.93,6631.72,Low
ContainerDamage_3332.jpg,DENT,50.34,157.85,134.18,21179.37,1.176,wide,381.56,274.98,10660.98,High
ContainerDamage_3332.jpg,DENT,36.62,379.38,337.33,127977.74,1.125,wide,313.65,350.7,46859.85,High
ContainerDamage_3332.jpg,DENT,27.83,49.24,68.1,3353.19,0.723,tall,492.51,453.64,933.28,Low
ContainerDamage_3340.jpg,DENT,41.75,142.1,164.43,23366.96,0.864,tall,172.53,241.63,9756.02,High
ContainerDamage_3340.jpg,DENT,32.5,490.28,611.06,299587.59,0.802,tall,287.36,323.6,97354.32,High
ContainerDamage_3340.jpg,DENT,26.58,128.77,190.55,24537.38,0.676,tall,369.16,125.02,6522.08,High
ContainerDamage_3340.jpg,DENT,25.38,257.43,255.13,65677.59,1.009,wide,450.93,512.25,16666.35,High
ContainerDamage_3371.jpg,DENT,25.69,279.84,244.76,68492.3,1.143,wide,356.28,409.6,17595.34,High
ContainerDamage_3375.jpg,DENT,48.15,631.37,213.53,134814.31,2.957,wide,324.31,424.51,64914.81,High
ContainerDamage_3375.jpg,DENT,46.38,615.73,184.45,113573.66,3.338,wide,332.13,382.44,52680.87,High
ContainerDamage_3375.jpg,DENT,25.33,632.7,349.28,220988.74,1.811,wide,323.65,413.54,55978.95,High
ContainerDamage_3391.jpg,DENT,26.1,171.75,167.66,28795.76,1.024,wide,211.54,353.04,7516.28,High
ContainerDamage_3393.jpg,DENT,32.97,498.14,282.9,140925.49,1.761,wide,305.75,366.59,46462.6,High
ContainerDamage_3395.jpg,DENT,47.28,160.6,399.19,64107.85,0.402,tall,353.37,384.3,30311.95,High
ContainerDamage_3395.jpg,DENT,41.42,246.27,566.55,139525.64,0.435,tall,349.77,285.72,57791.17,High
ContainerDamage_3399.jpg,DENT,33.16,506.98,587.47,297834.09,0.863,tall,375.57,295.88,98747.41,High
ContainerDamage_3416.jpg,DENT,60.13,457.11,330.24,150956.39,1.384,wide,399.26,165.12,90766.63,High
ContainerDamage_3428.jpg,DENT,31.65,237.22,330.25,78344.06,0.718,tall,376.45,348.86,24793.65,High
ContainerDamage_3458.jpg,DENT,35.35,53.08,115.34,6121.93,0.46,tall,212.83,338.74,2163.94,Low
ContainerDamage_3458.jpg,DENT,26.52,136.9,142.57,19518.14,0.96,tall,284.95,217.2,5175.54,Low
ContainerDamage_3460.jpg,DENT,40.7,102.06,116.6,11900.42,0.875,tall,435.55,357.59,4843.56,Low
ContainerDamage_3461.jpg,DENT,66.54,72.44,121.15,8775.5,0.598,tall,204.35,313.99,5839.35,Low
ContainerDamage_3461.jpg,DENT,32.58,53.44,110.5,5905.41,0.484,tall,202.26,313.92,1924.13,Low
ContainerDamage_3461.jpg,DENT,26.44,150.0,131.93,19789.2,1.137,wide,276.2,433.26,5232.71,Low
ContainerDamage_3462.jpg,DENT,41.51,159.18,226.48,36051.3,0.703,tall,245.42,143.53,14963.23,High
ContainerDamage_3462.jpg,DENT,37.13,177.61,132.88,23600.36,1.337,wide,376.64,491.96,8761.95,High
ContainerDamage_3483.jpg,DENT,58.44,184.11,177.67,32709.37,1.036,wide,117.44,252.34,19116.44,High
ContainerDamage_3483.jpg,DENT,40.99,121.84,130.81,15937.93,0.931,tall,533.21,144.33,6532.81,Low
ContainerDamage_3483.jpg,DENT,38.49,280.2,219.17,61409.06,1.278,wide,474.37,144.48,23637.03,High
ContainerDamage_3487.jpg,DENT,50.16,81.6,73.54,6000.64,1.11,wide,94.42,383.31,3009.8,Low
ContainerDamage_3487.jpg,DENT,37.51,60.41,55.8,3370.98,1.083,wide,175.85,188.88,1264.6,Low
ContainerDamage_3487.jpg,DENT,31.98,70.14,80.58,5651.71,0.87,tall,173.39,180.75,1807.21,Low
ContainerDamage_3487.jpg,DENT,30.76,139.86,153.2,21426.21,0.913,tall,519.69,199.66,6591.03,High
ContainerDamage_3487.jpg,DENT,26.11,252.45,135.02,34086.17,1.87,wide,299.28,288.7,8900.51,High
ContainerDamage_3488.jpg,DENT,45.88,137.07,128.13,17562.26,1.07,wide,538.26,249.31,8057.95,Low
ContainerDamage_3488.jpg,DENT,42.25,78.49,63.09,4951.65,1.244,wide,80.51,315.57,2091.94,Low
ContainerDamage_3488.jpg,DENT,38.12,306.69,112.36,34460.97,2.729,wide,312.5,263.89,13135.27,High
ContainerDamage_3488.jpg,DENT,31.42,463.88,146.1,67774.8,3.175,wide,399.12,259.93,21294.01,High
ContainerDamage_3488.jpg,DENT,30.9,53.62,51.12,2741.34,1.049,wide,213.89,152.13,847.18,Low
ContainerDamage_3488.jpg,DENT,25.43,59.97,66.07,3962.67,0.908,tall,213.52,149.61,1007.56,Low
ContainerDamage_3500.jpg,DENT,30.61,229.21,244.97,56148.09,0.936,tall,308.98,416.95,17184.19,High
ContainerDamage_3513.jpg,DENT,41.34,258.55,370.42,95772.4,0.698,tall,129.28,388.64,39595.02,High
ContainerDamage_3513.jpg,DENT,38.51,569.73,426.44,242955.31,1.336,wide,286.46,357.42,93550.16,High
ContainerDamage_3515.jpg,DENT,56.92,535.22,468.06,250513.41,1.144,wide,267.61,392.97,142582.33,High
ContainerDamage_3535.jpg,DENT,34.35,97.8,111.78,10931.48,0.875,tall,326.51,208.1,3755.18,Low
ContainerDamage_3548.jpg,DENT,26.42,165.16,149.94,24764.76,1.101,wide,320.26,347.78,6543.91,High
ContainerDamage_3555.jpg,DENT,47.49,112.79,241.86,27279.73,0.466,tall,63.02,223.42,12954.52,High
ContainerDamage_3555.jpg,DENT,30.22,157.92,192.13,30341.39,0.822,tall,93.53,417.97,9168.2,High
ContainerDamage_3563.jpg,DENT,52.25,454.15,459.18,208540.28,0.989,tall,363.19,232.27,108952.12,High
ContainerDamage_3564.jpg,DENT,27.38,369.81,273.91,101294.54,1.35,wide,352.21,324.6,27729.48,High
ContainerDamage_3576.jpg,DENT,44.25,523.11,486.32,254397.9,1.076,wide,372.44,380.23,112559.45,High
ContainerDamage_359.jpg,DENT,35.11,158.82,224.46,35648.25,0.708,tall,313.29,329.47,12517.36,High
ContainerDamage_359.jpg,DENT,26.57,51.68,181.9,9400.18,0.284,tall,269.78,323.04,2497.6,Low
ContainerDamage_3613.jpg,DENT,69.59,502.87,583.6,293475.43,0.862,tall,254.34,313.02,204238.2,High
ContainerDamage_3613.jpg,DENT,35.55,156.51,148.11,23181.35,1.057,wide,214.39,102.58,8240.93,High
ContainerDamage_3613.jpg,DENT,28.23,174.67,266.91,46619.5,0.654,tall,397.57,286.73,13160.42,High
ContainerDamage_3619.jpg,DENT,38.81,432.46,400.09,173022.87,1.081,wide,276.44,360.85,67146.52,High
ContainerDamage_3621.jpg,DENT,62.35,310.9,382.46,118908.91,0.813,tall,308.58,313.59,74143.06,High
ContainerDamage_3628.jpg,DENT,53.1,409.19,358.38,146645.86,1.142,wide,346.73,381.82,77865.53,High
ContainerDamage_3645.jpg,DENT,46.62,173.63,243.79,42330.13,0.712,tall,350.49,380.87,19734.26,High
ContainerDamage_3645.jpg,DENT,32.07,35.34,114.04,4030.75,0.31,tall,468.82,162.49,1292.48,Low
ContainerDamage_3648.jpg,DENT,44.43,347.1,359.03,124620.03,0.967,tall,378.32,366.96,55363.18,High
ContainerDamage_3650.jpg,DENT,27.14,345.79,417.06,144214.61,0.829,tall,346.87,307.44,39136.47,High
ContainerDamage_3654.jpg,DENT,38.0,158.03,230.94,36495.72,0.684,tall,259.5,471.11,13869.57,High
ContainerDamage_3657.jpg,DENT,40.69,132.48,170.03,22526.65,0.779,tall,360.34,417.4,9165.55,High
ContainerDamage_3666.jpg,DENT,41.54,307.11,464.87,142767.56,0.661,tall,324.41,308.12,59301.93,High
ContainerDamage_3666.jpg,DENT,41.3,123.55,107.15,13237.93,1.153,wide,346.93,449.19,5466.95,Low
ContainerDamage_3672.jpg,DENT,49.54,161.71,226.28,36593.2,0.715,tall,305.13,331.94,18128.56,High
ContainerDamage_3686.jpg,DENT,55.5,127.2,185.13,23548.03,0.687,tall,253.21,198.41,13069.24,High
ContainerDamage_3686.jpg,DENT,48.88,100.44,230.42,23142.82,0.436,tall,419.61,188.3,11313.08,High
ContainerDamage_3686.jpg,DENT,42.27,79.92,118.61,9479.51,0.674,tall,359.94,435.38,4007.44,Low
ContainerDamage_3686.jpg,DENT,36.73,343.2,556.95,191144.7,0.616,tall,339.84,356.29,70216.15,High
ContainerDamage_3700.jpg,DENT,53.43,102.0,110.16,11236.19,0.926,tall,219.5,307.57,6003.13,Low
ContainerDamage_3700.jpg,DENT,27.99,114.86,74.66,8574.98,1.539,wide,118.98,453.32,2400.43,Low
ContainerDamage_3700.jpg,DENT,27.39,132.51,118.97,15765.52,1.114,wide,474.79,397.8,4317.96,Low
ContainerDamage_3705.jpg,DENT,52.32,87.8,126.05,11067.74,0.697,tall,173.87,339.41,5791.12,Low
ContainerDamage_3705.jpg,DENT,42.67,136.78,205.04,28045.67,0.667,tall,571.03,442.0,11967.41,High
ContainerDamage_3705.jpg,DENT,27.24,241.98,189.75,45917.28,1.275,wide,355.41,375.33,12506.15,High
ContainerDamage_3713.jpg,DENT,50.31,147.16,175.45,25818.79,0.839,tall,551.56,430.71,12989.16,High
ContainerDamage_3713.jpg,DENT,29.5,92.43,84.02,7765.76,1.1,wide,500.87,147.43,2291.22,Low
ContainerDamage_3715.jpg,DENT,42.63,66.33,86.45,5734.59,0.767,tall,449.95,436.19,2444.65,Low
ContainerDamage_3715.jpg,DENT,27.79,161.78,193.64,31326.53,0.835,tall,94.48,405.43,8704.59,High
ContainerDamage_380.jpg,DENT,41.9,529.8,564.56,299101.84,0.938,tall,271.05,324.19,125333.49,High
ContainerDamage_389.jpg,DENT,48.66,257.45,293.28,75505.42,0.878,tall,130.6,460.52,36738.51,High
ContainerDamage_404.jpg,DENT,25.04,224.77,161.05,36200.0,1.396,wide,276.69,383.03,9064.06,High
ContainerDamage_426.jpg,DENT,39.02,168.17,622.04,104609.37,0.27,tall,407.0,311.83,40816.65,High
ContainerDamage_428.jpg,DENT,26.69,66.93,191.15,12793.65,0.35,tall,225.93,541.87,3415.1,Low
ContainerDamage_44.jpg,DENT,33.64,255.01,330.89,84378.74,0.771,tall,213.41,264.29,28383.56,High
ContainerDamage_463.jpg,DENT,39.63,206.62,267.5,55269.78,0.772,tall,292.55,333.23,21903.08,High
ContainerDamage_479.jpg,DENT,45.77,330.95,174.91,57885.44,1.892,wide,379.78,291.01,26493.42,High
ContainerDamage_479.jpg,DENT,37.82,220.41,101.98,22476.66,2.161,wide,427.5,161.33,8499.64,High
ContainerDamage_479.jpg,DENT,28.61,158.47,83.16,13178.4,1.906,wide,80.29,297.08,3770.57,Low
ContainerDamage_479.jpg,DENT,28.5,342.36,112.54,38528.96,3.042,wide,382.31,291.63,10979.37,High
ContainerDamage_479.jpg,DENT,27.14,332.05,265.52,88166.98,1.251,wide,376.71,271.01,23924.76,High
ContainerDamage_479.jpg,DENT,25.99,78.27,75.31,5894.06,1.039,wide,568.01,483.03,1531.72,Low
ContainerDamage_49.jpg,DENT,46.29,301.02,62.42,18789.66,4.822,wide,272.29,550.54,8697.4,Low
ContainerDamage_51.jpg,DENT,39.66,303.98,89.03,27061.5,3.414,wide,293.47,555.58,10733.31,High
ContainerDamage_531.jpg,DENT,31.17,154.68,126.98,19640.91,1.218,wide,179.96,64.48,6122.88,Low
ContainerDamage_539.jpg,DENT,54.01,84.01,88.79,7459.15,0.946,tall,411.43,249.65,4028.61,Low
ContainerDamage_539.jpg,DENT,42.75,174.73,79.43,13878.32,2.2,wide,205.29,399.85,5932.34,Low
ContainerDamage_632.jpg,DENT,25.01,396.11,383.04,151727.42,1.034,wide,231.52,210.75,37941.73,High
ContainerDamage_653.jpg,DENT,25.24,346.62,275.45,95477.23,1.258,wide,230.46,479.31,24093.84,High
ContainerDamage_686.jpg,DENT,68.54,112.93,146.65,16561.68,0.77,tall,236.41,511.54,11351.63,Low
ContainerDamage_690.jpg,DENT,54.02,195.45,299.28,58494.25,0.653,tall,304.3,241.92,31599.32,High
ContainerDamage_702.jpg,DENT,52.43,108.19,51.09,5528.01,2.117,wide,549.42,572.65,2898.2,Low
ContainerDamage_706.jpg,DENT,33.46,88.33,118.43,10461.48,0.746,tall,66.57,264.31,3500.87,Low
ContainerDamage_706.jpg,DENT,31.74,107.82,231.56,24966.83,0.466,tall,418.71,429.71,7924.11,High
ContainerDamage_706.jpg,DENT,31.66,109.08,139.86,15256.1,0.78,tall,66.08,264.48,4830.06,Low
ContainerDamage_712.jpg,DENT,38.97,371.71,114.81,42675.14,3.238,wide,185.85,468.03,16632.1,High
ContainerDamage_712.jpg,DENT,28.86,259.67,99.77,25905.98,2.603,wide,255.82,449.03,7476.62,High
ContainerDamage_730.jpg,DENT,29.94,344.22,321.73,110746.96,1.07,wide,451.87,224.62,33160.45,High
ContainerDamage_732.jpg,DENT,41.49,233.38,383.14,89418.93,0.609,tall,378.47,446.21,37102.68,High
ContainerDamage_769.jpg,DENT,65.21,111.58,39.28,4383.02,2.841,wide,261.33,193.95,2857.96,Low
ContainerDamage_769.jpg,DENT,50.9,312.7,82.36,25753.1,3.797,wide,465.57,417.04,13108.54,High
ContainerDamage_769.jpg,DENT,40.55,166.27,56.43,9381.88,2.947,wide,514.7,421.98,3804.17,Low
ContainerDamage_769.jpg,DENT,37.63,229.27,52.71,12084.06,4.35,wide,205.79,260.61,4547.44,Low
ContainerDamage_769.jpg,DENT,26.25,228.28,63.05,14392.34,3.621,wide,482.2,418.07,3777.68,Low
ContainerDamage_769.jpg,DENT,25.16,93.56,66.11,6185.48,1.415,wide,363.69,421.35,1556.05,Low
ContainerDamage_800.jpg,DENT,38.67,163.7,256.7,42020.39,0.638,tall,420.84,510.63,16249.96,High
ContainerDamage_834.jpg,DENT,44.24,250.72,276.92,69428.47,0.905,tall,512.0,159.35,30712.07,High
ContainerDamage_84.jpg,DENT,28.9,277.05,138.78,38449.14,1.996,wide,150.85,415.83,11112.43,High
ContainerDamage_852.jpg,DENT,33.24,355.6,404.59,143871.72,0.879,tall,273.54,203.53,47817.3,High
ContainerDamage_868.jpg,DENT,52.69,383.67,473.2,181555.03,0.811,tall,447.95,270.28,95664.57,High
ContainerDamage_874.jpg,DENT,65.76,108.15,117.09,12663.22,0.924,tall,230.34,61.24,8327.8,Low
ContainerDamage_874.jpg,DENT,65.01,239.09,348.54,83333.48,0.686,tall,230.88,463.59,54177.44,High
ContainerDamage_874.jpg,DENT,30.91,156.41,201.18,31466.0,0.777,tall,244.38,406.19,9724.88,High
ContainerDamage_886.jpg,DAMAGE - RUST,69.13,31.91,68.27,2178.61,0.467,tall,327.88,486.05,1506.03,Low
ContainerDamage_886.jpg,DAMAGE - RUST,48.61,49.87,65.6,3271.16,0.76,tall,324.74,483.74,1589.98,Low
ContainerDamage_886.jpg,DAMAGE - RUST,39.13,106.24,447.44,47538.69,0.237,tall,409.33,325.94,18603.38,High
ContainerDamage_886.jpg,DAMAGE - RUST,38.76,98.03,309.41,30332.64,0.317,tall,425.63,400.74,11756.54,High
ContainerDamage_886.jpg,DAMAGE - RUST,30.18,281.1,104.71,29434.58,2.685,wide,291.02,315.7,8883.71,High
ContainerDamage_940.jpg,DAMAGE - RUST,30.99,178.68,209.62,37455.67,0.852,tall,399.9,107.13,11607.98,High
ContainerDamage_943.jpg,DAMAGE - RUST,39.46,305.25,287.71,87820.9,1.061,wide,407.18,471.39,34654.26,High
ContainerDamage_95.jpg,DENT,88.31,81.06,70.89,5746.49,1.144,wide,177.05,573.65,5074.69,Low
ContainerDamage_953.jpg,DENT,25.87,177.08,182.71,32353.72,0.969,tall,439.52,92.75,8368.56,High
ContainerDamage_956.jpg,DENT,41.78,200.78,140.61,28231.13,1.428,wide,230.67,523.88,11795.76,High
ContainerDamage_956.jpg,DENT,34.91,190.51,94.64,18030.87,2.013,wide,232.11,504.16,6293.89,Low
ContainerDamage_959.jpg,DENT,51.35,305.66,147.14,44973.44,2.077,wide,487.17,328.46,23093.91,High
ContainerDamage_986.jpg,DENT,30.3,271.4,287.24,77956.72,0.945,tall,188.67,347.04,23618.13,High
DamageCon1.png,DAMAGE - RUST,64.62,40.61,97.5,3959.85,0.417,tall,507.45,263.78,2559.0,Low
DamageCon1.png,DAMAGE - RUST,31.89,51.31,55.33,2839.03,0.927,tall,595.12,440.54,905.33,Low
DamageCon2.png,DAMAGE - DEFRAME,50.96,206.15,528.39,108926.19,0.39,tall,302.81,279.41,55512.23,High
DamageCon3.png,DENT,27.13,264.78,81.56,21594.83,3.246,wide,401.98,324.71,5857.8,High
DamageCon4.png,DAMAGE - RUST,41.93,44.9,68.84,3090.75,0.652,tall,69.68,631.38,1295.9,Low
DamageCon4.png,DAMAGE - RUST,29.04,69.97,410.06,28693.74,0.171,tall,437.72,465.22,8332.21,High
DamageCon4.png,DAMAGE - RUST,28.65,55.94,95.81,5359.67,0.584,tall,68.32,637.79,1535.35,Low
DamageCon4.png,DAMAGE - RUST,26.29,72.51,101.84,7384.19,0.712,tall,986.17,597.44,1940.94,Low
